GLOBALEVENTID,SQLDATE,DATEADDED,MonthYear,Year,Actor1Name,Actor1Code,Actor1CountryCode,Actor1Type1Code,Actor2Name,Actor2Code,Actor2CountryCode,Actor2Type1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,AvgTone,NumMentions,NumSources,NumArticles,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_Type,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,SOURCEURL
1279158355,20251213,20251213210000,202512,2025,,,,,BENIN CITY,NGA,NGA,,1,017,017,01,1,0.0,3.10421286031042,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/gods-grace-orphanage-celebrates-3-years-of-impact-humanitarian-excellence/
1279158356,20251213,20251213210000,202512,2025,,,,,BENIN CITY,NGA,NGA,,1,051,051,05,1,3.4,3.10421286031042,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/gods-grace-orphanage-celebrates-3-years-of-impact-humanitarian-excellence/
1279203185,20251214,20251214084500,202512,2025,,,,,UNITED STATES,USA,USA,,1,042,042,04,1,1.9,-0.68649885583524,6,1,6,Benin,BN,1,BN,9.5,2.25,https://mondafrique.com/limage-du-jour/benin-la-ville-de-ouidah-entre-vodou-et-memoire-de-lesclavage/
1279184199,20251214,20251214040000,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,120,120,12,3,-4.0,-1.6,8,1,8,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,4,NI11,9.08333,7.53333,https://www.thisdaylive.com/2025/12/14/international-politics-of-benins-2025-coup-and-nigerias-intervention-quo-vadis-africa/
1279183791,20251214,20251214040000,202512,2025,BENINESE,BEN,BEN,,NIGERIAN,NGA,NGA,,1,022,022,02,1,3.2,-3.92156862745098,1,1,1,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184016,20251214,20251214040000,202512,2025,STATE GOVERNOR,GOV,,GOV,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184197,20251214,20251214040000,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,3,1,3,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184198,20251214,20251214040000,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184216,20251214,20251214040000,202512,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,1,1,1,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279190226,20251214,20251214060000,202512,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,1,051,051,05,1,3.4,9.35483870967743,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/idahosa-eulogizes-esama-at-91st-birthday/
1279174026,20251214,20251214011500,202512,2025,BENIN,BENEDU,BEN,EDU,HOSPITAL,HLH,,HLH,1,043,043,04,1,2.8,-3.6915504511895,5,1,5,Benin,BN,1,BN,9.5,2.25,https://punchng.com/how-motorcyclists-killed-my-son-after-seizing-his-bike-grieving-mother/
1279173277,20251214,20251214010000,202512,2025,GOVERNMENT,GOV,,GOV,BANDIT,CRM,,CRM,0,010,010,01,1,0.0,-1.0752688172043,5,1,5,Benin,BN,1,BN,9.5,2.25,https://punchng.com/after-taking-n30m-kidnappers-demanding-n120m-balance-for-my-father-ex-niger-subeb-chairs-son/
1279173278,20251214,20251214010000,202512,2025,GOVERNMENT,GOV,,GOV,BANDIT,CRM,,CRM,0,020,020,02,1,3.0,-1.0752688172043,5,1,5,Benin,BN,1,BN,9.5,2.25,https://punchng.com/after-taking-n30m-kidnappers-demanding-n120m-balance-for-my-father-ex-niger-subeb-chairs-son/
1279173303,20251214,20251214010000,202512,2025,GOVERNMENT,GOV,,GOV,IBRAHIM BABANGIDA,NGAELI,NGA,ELI,0,043,043,04,1,2.8,-1.0752688172043,10,1,10,Benin,BN,1,BN,9.5,2.25,https://punchng.com/after-taking-n30m-kidnappers-demanding-n120m-balance-for-my-father-ex-niger-subeb-chairs-son/
1279173404,20251214,20251214010000,202512,2025,IBRAHIM BABANGIDA,NGAELI,NGA,ELI,GOVERNMENT,GOV,,GOV,0,042,042,04,1,1.9,-1.0752688172043,10,1,10,Benin,BN,1,BN,9.5,2.25,https://punchng.com/after-taking-n30m-kidnappers-demanding-n120m-balance-for-my-father-ex-niger-subeb-chairs-son/
1279173526,20251214,20251214010000,202512,2025,FULANI,ful,,,HAUSA,hau,,,0,040,040,04,1,1.0,-1.0752688172043,10,1,10,Benin,BN,1,BN,9.5,2.25,https://punchng.com/after-taking-n30m-kidnappers-demanding-n120m-balance-for-my-father-ex-niger-subeb-chairs-son/
1279164597,20251213,20251213224500,202512,2025,BENIN,BEN,BEN,,GOVERNMENT,GOV,,GOV,1,042,042,04,1,1.9,-2.64550264550264,5,1,5,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/edo-assembly-summons-contractor-over-shoddy-job/
1279164668,20251213,20251213224500,202512,2025,THE POOR,CVL,,CVL,BENIN,BEN,BEN,,1,110,110,11,3,-2.0,-2.64550264550264,2,1,2,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/edo-assembly-summons-contractor-over-shoddy-job/
1279164714,20251213,20251213224500,202512,2025,GOVERNMENT,GOV,,GOV,BENIN,BEN,BEN,,1,043,043,04,1,2.8,-2.64550264550264,5,1,5,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/edo-assembly-summons-contractor-over-shoddy-job/
1279164852,20251213,20251213224500,202512,2025,HOUSE OF ASSEMBLY,LEG,,LEG,COMMUNITY,CVL,,CVL,1,040,040,04,1,1.0,-2.64550264550264,10,1,10,Benin,BN,1,BN,9.5,2.25,https://thenationonlineng.net/edo-assembly-summons-contractor-over-shoddy-job/
1279152979,20251213,20251213194500,202512,2025,CHANCELLOR,GOV,,GOV,BENIN,BEN,BEN,,1,018,018,01,1,3.4,-1.07913669064748,1,1,1,Benin,BN,1,BN,9.5,2.25,https://punchng.com/uniben-mourns-as-former-vc-dies-at-94/
1279152981,20251213,20251213194500,202512,2025,CHANCELLOR,GOV,,GOV,BENIN,BENEDU,BEN,EDU,1,018,018,01,1,3.4,-1.07913669064748,1,1,1,Benin,BN,1,BN,9.5,2.25,https://punchng.com/uniben-mourns-as-former-vc-dies-at-94/
1279153001,20251213,20251213194500,202512,2025,GOVERNMENT,GOV,,GOV,ABUJA,NGA,NGA,,1,042,042,04,1,1.9,0.0,8,1,8,Benin,BN,1,BN,9.5,2.25,https://statehouse.gov.sl/2025/12/13/sierra-leones-president-julius-maada-bio-arrives-in-abuja-ahead-of-the-68th-ordinary-session-of-the-ecowas-authority-of-heads-of-state-and-government-summit/
1279155176,20251213,20251213201500,202512,2025,CHANCELLOR,GOV,,GOV,NIGERIA,NGA,NGA,,1,018,018,01,1,3.4,3.08370044052863,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/13/former-uniben-vice-chancellor-adamu-baikie-dead/
1279155267,20251213,20251213201500,202512,2025,NIGERIA,NGA,NGA,,SCHOLAR,EDU,,EDU,1,100,100,10,3,-5.0,3.08370044052863,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/13/former-uniben-vice-chancellor-adamu-baikie-dead/
1279160316,20251213,20251213213000,202512,2025,BENIN,BEN,BEN,,ADMINISTRATION,GOV,,GOV,0,112,112,11,3,-2.0,-4.77099236641221,1,1,1,Benin,BN,1,BN,9.5,2.25,https://theeagleonline.com.ng/hotel-pdp-accuses-edo-of-smear-campaign-against-obaseki/
1279210745,20251214,20251214104500,202512,2025,BURKINA FASO,BFA,BFA,,NIGERIAN,NGA,NGA,,1,112,112,11,3,-2.0,-0.26281208935611,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.legit.ng/nigeria/1687947-how-nigerian-soldiers-spend-sixth-day-burkina-faso-detention/
1279210753,20251214,20251214104500,202512,2025,BURKINA FASO,BFA,BFA,,NIGERIAN,NGAMIL,NGA,MIL,1,112,112,11,3,-2.0,-0.26281208935611,5,1,5,Benin,BN,1,BN,9.5,2.25,https://www.legit.ng/nigeria/1687947-how-nigerian-soldiers-spend-sixth-day-burkina-faso-detention/
1279183792,20251214,20251214040000,202512,2025,BENINESE,BEN,BEN,,NIGERIAN,NGA,NGA,,1,022,022,02,1,3.2,-3.92156862745098,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184073,20251214,20251214040000,202512,2025,ECOWAS,IGOWAFBUSWAS,WAF,IGO,BENIN,BEN,BEN,,0,010,010,01,1,0.0,-1.6,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/international-politics-of-benins-2025-coup-and-nigerias-intervention-quo-vadis-africa/
1279184200,20251214,20251214040000,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,120,120,12,3,-4.0,-1.6,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/international-politics-of-benins-2025-coup-and-nigerias-intervention-quo-vadis-africa/
1279184218,20251214,20251214040000,202512,2025,NIGERIA,NGAMIL,NGA,MIL,NIGERIA,NGA,NGA,,0,111,111,11,3,-2.0,-3.92156862745098,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184238,20251214,20251214040000,202512,2025,PRESIDENTIAL CANDIDATE,PTY,,,NIGERIA,NGA,NGA,,0,154,154,15,4,-7.2,-3.92156862745098,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184299,20251214,20251214040000,202512,2025,TERRORIST,UAF,,UAF,MILITARY,MIL,,MIL,1,112,112,11,3,-2.0,-4.6639231824417,3,1,3,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/ecowas-coup-bug-and-nigerias-strategic-role/
1279175935,20251214,20251214014500,202512,2025,BENIN,BEN,BEN,,HOSPITAL,HLH,,HLH,1,051,051,05,1,3.4,7.80952380952381,4,1,4,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/edohic-strengthens-partnership-with-esh-on-improved-healthcare-delivery/
1279180144,20251214,20251214024500,202512,2025,COUNSEL,JUD,,JUD,SENATE,LEG,,LEG,1,010,010,01,1,0.0,-2.68872802481903,3,1,3,Benin,BN,1,BN,9.5,2.25,https://punchng.com/no-petition-against-tinubus-ambassadorial-nominees-senate/
1279179045,20251214,20251214023000,202512,2025,BENIN,BEN,BEN,,BENIN,BENINS,BEN,INS,1,130,130,13,3,-4.4,-7.79944289693596,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279179046,20251214,20251214023000,202512,2025,BENIN,BEN,BEN,,MILITARY,MIL,,MIL,0,042,042,04,1,1.9,-7.79944289693596,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279179047,20251214,20251214023000,202512,2025,BENIN,BENMIL,BEN,MIL,BENIN,BENINS,BEN,INS,1,130,130,13,3,-4.4,-7.79944289693596,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279179339,20251214,20251214023000,202512,2025,MILITARY,MIL,,MIL,BENIN,BEN,BEN,,0,043,043,04,1,2.8,-7.79944289693596,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279179347,20251214,20251214023000,202512,2025,LIEUTENANT COLONEL,MILINS,,MIL,BENIN,BENINS,BEN,INS,1,130,130,13,3,-4.4,-7.79944289693596,7,1,7,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279178666,20251214,20251214021500,202512,2025,NIGERIAN,NGAMIL,NGA,MIL,BURKINA FASO,BFA,BFA,,1,042,042,04,1,1.9,-1.80505415162455,6,1,6,Benin,BN,1,BN,9.5,2.25,https://punchng.com/nigerian-soldiers-spend-sixth-day-in-burkina-faso-detention/
1279189925,20251214,20251214060000,202512,2025,BENIN,BEN,BEN,,MONARCH,GOV,,GOV,1,010,010,01,1,0.0,15.5660377358491,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/nuj-edo-council-felicitates-oba-ewuare-ii-on-birthday-coronation-anniversary/
1279190227,20251214,20251214060000,202512,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,1,051,051,05,1,3.4,9.35483870967743,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.nigerianobservernews.com/idahosa-eulogizes-esama-at-91st-birthday/
1279211048,20251214,20251214104500,202512,2025,NIGERIA,NGA,NGA,,BENIN,BENGOV,BEN,GOV,0,060,060,06,2,6.0,2.53164556962025,4,1,4,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/14/cpc-designation-despite-challenges-our-country-remains-united-nigerians-in-us/
1279211050,20251214,20251214104500,202512,2025,NIGERIA,NGA,NGA,,BENIN,BENGOV,BEN,GOV,0,072,072,07,2,8.3,2.53164556962025,5,1,5,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/12/14/cpc-designation-despite-challenges-our-country-remains-united-nigerians-in-us/
1279211049,20251214,20251214104500,202512,2025,NIGERIA,NGA,NGA,,BENIN,BENGOV,BEN,GOV,0,060,060,06,2,6.0,2.53164556962025,1,1,1,Nigeria,NI,1,NI,10.0,8.0,https://dailypost.ng/2025/12/14/cpc-designation-despite-challenges-our-country-remains-united-nigerians-in-us/
1279184300,20251214,20251214040000,202512,2025,TERRORIST,UAF,,UAF,MILITARY,MIL,,MIL,1,112,112,11,3,-2.0,-4.6639231824417,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/ecowas-coup-bug-and-nigerias-strategic-role/
1279179231,20251214,20251214023000,202512,2025,AUTHORITIES,GOV,,GOV,MILITARY,MIL,,MIL,0,042,042,04,1,1.9,-7.79944289693596,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279151409,20251213,20251213190000,202512,2025,BENIN,BEN,BEN,,NIGER,NER,NER,,1,050,050,05,1,3.5,-0.34013605442177,10,1,10,"Niamey, Niamey, Niger",NG,4,NG08,13.5167,2.11667,https://connectionivoirienne.net/2025/12/13/tentative-de-coup-detat-au-benin-des-soupcons-de-coordination-avec-le-niger/
1279179340,20251214,20251214023000,202512,2025,MILITARY,MIL,,MIL,AUTHORITIES,GOV,,GOV,0,043,043,04,1,2.8,-7.79944289693596,2,1,2,Benin,BN,1,BN,9.5,2.25,https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Benin-coup-leader-Tigri-escapes-custody-sparks-regional-diplomatic-tensions-2013612
1279158539,20251213,20251213210000,202512,2025,CHIEF EXECUTIVE,GOV,,GOV,BENIN,BEN,BEN,,1,051,051,05,1,3.4,3.10421286031042,2,1,2,Nigeria,NI,1,NI,10.0,8.0,https://www.nigerianobservernews.com/gods-grace-orphanage-celebrates-3-years-of-impact-humanitarian-excellence/
1279175936,20251214,20251214014500,202512,2025,BENIN,BEN,BEN,,HOSPITAL,HLH,,HLH,1,051,051,05,1,3.4,1.55440414507772,4,1,4,Nigeria,NI,1,NI,10.0,8.0,https://www.nigerianobservernews.com/consultant-surgeon-donates-medical-supplies-to-ubth-to-enhance-patient-care/
1279183794,20251214,20251214040000,202512,2025,BENIN,BENMIL,BEN,MIL,NIGERIA,NGA,NGA,,0,036,036,03,1,4.0,-4.54545454545454,10,1,10,"Tinubu, Lagos, Nigeria",NI,4,NI05,6.51667,3.36667,https://www.thisdaylive.com/2025/12/14/rude-boys-in-the-neighbourhood/
1279210744,20251214,20251214104500,202512,2025,BURKINA FASO,BFA,BFA,,NIGERIAN,NGA,NGA,,1,112,112,11,3,-2.0,-0.26281208935611,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.legit.ng/nigeria/1687947-how-nigerian-soldiers-spend-sixth-day-burkina-faso-detention/
1279183793,20251214,20251214040000,202512,2025,BENINESE,BENGOV,BEN,GOV,NIGERIAN,NGAMIL,NGA,MIL,1,022,022,02,1,3.2,-3.92156862745098,6,1,6,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184196,20251214,20251214040000,202512,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,1,1,1,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184215,20251214,20251214040000,202512,2025,NIGERIA,NGAGOV,NGA,GOV,BENIN,BEN,BEN,,0,014,014,01,1,0.0,-3.92156862745098,1,1,1,"Kwara State, Kwara, Nigeria",NI,5,NI30,8.5,5.0,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184217,20251214,20251214040000,202512,2025,NIGERIA,NGAMIL,NGA,MIL,NIGERIA,NGA,NGA,,0,111,111,11,3,-2.0,-3.92156862745098,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279184237,20251214,20251214040000,202512,2025,PRESIDENTIAL CANDIDATE,PTY,,,NIGERIA,NGA,NGA,,0,154,154,15,4,-7.2,-3.92156862745098,1,1,1,Benin,BN,1,BN,9.5,2.25,https://www.thisdaylive.com/2025/12/14/nigerias-celebrated-military-mission-in-benin-republic/
1279174179,20251214,20251214011500,202512,2025,HOSPITAL,HLH,,HLH,BENIN,BENEDU,BEN,EDU,1,042,042,04,1,1.9,-3.6915504511895,5,1,5,"Delta State, Delta, Nigeria",NI,5,NI36,5.5,6.0,https://punchng.com/how-motorcyclists-killed-my-son-after-seizing-his-bike-grieving-mother/
1279160315,20251213,20251213213000,202512,2025,BENIN,BEN,BEN,,ADMINISTRATION,GOV,,GOV,0,112,112,11,3,-2.0,-4.77099236641221,1,1,1,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://theeagleonline.com.ng/hotel-pdp-accuses-edo-of-smear-campaign-against-obaseki/
1279189924,20251214,20251214060000,202512,2025,BENIN,BEN,BEN,,INVESTOR,BUS,,BUS,1,010,010,01,1,0.0,9.35483870967743,2,1,2,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.nigerianobservernews.com/idahosa-eulogizes-esama-at-91st-birthday/
1279189926,20251214,20251214060000,202512,2025,BENIN,BENGOV,BEN,GOV,INVESTOR,BUS,,BUS,1,010,010,01,1,0.0,9.35483870967743,3,1,3,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.nigerianobservernews.com/idahosa-eulogizes-esama-at-91st-birthday/
1279190184,20251214,20251214060000,202512,2025,SENATOR,LEG,,LEG,BENIN,BEN,BEN,,1,051,051,05,1,3.4,9.35483870967743,2,1,2,"Edo State, Edo, Nigeria",NI,5,NI37,6.5,6.0,https://www.nigerianobservernews.com/idahosa-eulogizes-esama-at-91st-birthday/
1279152978,20251213,20251213194500,202512,2025,CHANCELLOR,GOV,,GOV,BENIN,BEN,BEN,,1,018,018,01,1,3.4,-1.07913669064748,1,1,1,"Nasarawa, Sokoto, Nigeria",NI,4,NI51,13.0303,5.1938,https://punchng.com/uniben-mourns-as-former-vc-dies-at-94/
1279152980,20251213,20251213194500,202512,2025,CHANCELLOR,GOV,,GOV,BENIN,BENEDU,BEN,EDU,1,018,018,01,1,3.4,-1.07913669064748,7,1,7,"Nasarawa, Sokoto, Nigeria",NI,4,NI51,13.0303,5.1938,https://punchng.com/uniben-mourns-as-former-vc-dies-at-94/
1279175934,20251214,20251214014500,202512,2025,BENIN,BEN,BEN,,BRITISH,GBR,GBR,,1,145,145,14,3,-7.5,6.26959247648903,2,1,2,United Kingdom,UK,1,UK,54.0,-4.0,https://www.nigerianobservernews.com/from-benin-bronzes-to-digital-brushes-tracing-nigerias-artistic-evolution/
1279153980,20251213,20251213200000,202512,2025,BURKINA FASO,BFAGOV,BFA,GOV,BURKINABE,BFA,BFA,,0,150,150,15,4,-7.2,-1.25,1,1,1,Benin,BN,1,BN,9.5,2.25,https://naija247news.com/abuja-dec-13-2025-naija247news-a-former-ekiti-state-lawmaker-and-chieftain-of-the-all-progressives-congress-apc-senator-ayodele-arise-has-urged-president-bola-tinubu-to-consider-a-m/
1240450320,20250427,20250427140000,202504,2025,THE AU,IGOAFRAFU,AFR,IGO,,,,,0,051,051,05,1,3.4,-10.0502512562815,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.tanzanianewsreports.com/auc-chairperson-condemns-terrorist-attack-on-beninese-army-in-tri-border-area/
1240508026,20250428,20250428001500,202504,2025,COTONOU,BEN,BEN,,,,,,1,043,043,04,1,2.8,4.86486486486486,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.financialafrik.com/2025/04/27/cotonou-accueillera-le-forum-international-de-lintermediation-du-numerique-et-de-linnovation-foni/
1240494696,20250427,20250427214500,202504,2025,EXTREMIST,RAD,,RAD,,,,,1,020,020,02,1,3.0,-14.2222222222222,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.arabnews.com/node/2598678/world
1240534227,20250428,20250428051500,202504,2025,AFRICA,AFR,AFR,,,,,,1,061,061,06,2,6.4,-2.97297297297297,5,1,5,Benin,BN,1,BN,9.5,2.25,https://punchng.com/50kg-rice-price-dropped-to-n58000-in-nigeria-report/
1240507954,20250428,20250428001500,202504,2025,,,,,COTONOU,BEN,BEN,,1,042,042,04,1,1.9,4.86486486486486,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.financialafrik.com/2025/04/27/cotonou-accueillera-le-forum-international-de-lintermediation-du-numerique-et-de-linnovation-foni/
1240455953,20250427,20250427150000,202504,2025,BENIN,BEN,BEN,,GUINEA,GIN,GIN,,0,057,057,05,1,8.0,6.57193605683836,1,1,1,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
1240455958,20250427,20250427150000,202504,2025,BENIN,BEN,BEN,,GUINEA BISSAU,GNB,GNB,,0,057,057,05,1,8.0,6.57193605683836,1,1,1,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
1240456448,20250427,20250427150000,202504,2025,NIGERIA,NGA,NGA,,BENIN,BEN,BEN,,0,057,057,05,1,8.0,6.57193605683836,2,1,2,Benin,BN,1,BN,9.5,2.25,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
1240456224,20250427,20250427150000,202504,2025,GHANA,GHA,GHA,,BENIN,BEN,BEN,,0,057,057,05,1,8.0,6.57193605683836,2,1,2,Benin,BN,1,BN,9.5,2.25,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
1240484895,20250427,20250427194500,202504,2025,BENIN,BENMOS,BEN,,POLITICIAN,PTY,,,0,020,020,02,1,3.0,-1.83206106870228,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/04/27/edo-imam-indicts-security-agency-of-allegedly-freeing-arrested-boko-haram-suspect/
1240485369,20250427,20250427194500,202504,2025,IMAM,MOS,,,POLITICIAN,PTY,,,0,020,020,02,1,3.0,-1.83206106870228,2,1,2,Benin,BN,1,BN,9.5,2.25,https://dailypost.ng/2025/04/27/edo-imam-indicts-security-agency-of-allegedly-freeing-arrested-boko-haram-suspect/
1240489245,20250427,20250427201500,202504,2025,AFRICA,AFR,AFR,,BENIN,BENMIL,BEN,MIL,1,190,190,19,4,-10.0,-8.18505338078291,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202504270111.html
1240489247,20250427,20250427201500,202504,2025,AFRICA,AFR,AFR,,TERRORIST,UAF,,UAF,1,018,018,01,1,3.4,-8.18505338078291,10,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202504270111.html
1240461897,20250427,20250427153000,202504,2025,TERRORIST,UAF,,UAF,BENIN,BENMIL,BEN,MIL,1,190,190,19,4,-10.0,-7.98319327731093,20,1,10,Benin,BN,1,BN,9.5,2.25,https://fr.allafrica.com/stories/202504270077.html
1240450157,20250427,20250427140000,202504,2025,ADDIS ABABA,ETH,ETH,,TERRORIST,UAF,,UAF,1,018,018,01,1,3.4,-10.0502512562815,10,1,10,Benin,BN,1,BN,9.5,2.25,https://www.tanzanianewsreports.com/auc-chairperson-condemns-terrorist-attack-on-beninese-army-in-tri-border-area/
1240455949,20250427,20250427150000,202504,2025,BENIN,BEN,BEN,,BURKINA FASO,BFA,BFA,,0,057,057,05,1,8.0,6.57193605683836,1,1,1,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
1240455977,20250427,20250427150000,202504,2025,BURKINA FASO,BFA,BFA,,BENIN,BEN,BEN,,0,057,057,05,1,8.0,6.57193605683836,1,1,1,"Lagos, Lagos, Nigeria",NI,4,NI05,6.45306,3.39583,https://leadership.ng/excitement-as-ecowas-leaders-launch-celebrations-of-50th-anniversary/
